comment_id,text_raw,channel_name,source_type,language_detected,layer1_utility_label
Ugyo_2YV_-1PnFCU6tZ4AaABAg,"මහත්තයො මේ රජයෙන් සිදු කරන විදේශ රැකියා  සම්භන්ද ටිකක් හොයලා බලලා ඒ ගැන ටිකක් කතා කරන්නකො ප්ලීස්. ගිය ආන්ඩු වල ඊස්රායල් රටට සේවකයන් රජය හරහා ගොඩක් යවනවා ඒක කඩිනමින් කරනවා. ඒත් මේ ආන්ඩුවෙන් ඒ රැකියා අවස්ථා ගොඩක් ඒජින්සි වලට දීලා දැන් ඒජන්සි හරහා රට යන ප්රමානය ගොඩාක් වැඩී,රජය හරහා යවන ප්රමානය ගොඩක් අඩුයි සහ හරිම මන්ඳගාමී, ඒජන්සි වල එක්කෙනෙක් යවන්න ලක්ෂ 30ත් 50ත් අතර මුදලක් අය කරනවා සල්ලි තියෙන අය එහෙම යනවා, ඒත් දුප්පත් එකාට ඒ අවස්ථාව නෑති වෙනවා. මේ විදේශ රැකියා කටයුතු ඇමතිට ඒවා ගැන කිසිම ගානක් වත් නෑ. බැරිද ඒ ඇමති කමත් අර මහා මාර්ග ඇමතිටයි මහා මාර්ග නියොජ්ය ඇමති ප්රසන්න වගෙ අයට දෙන්න, මොකද ඒ මිනිස්සු උවමනාවෙන් කැපවීමෙන් තමන්ගෙ ජොබ් එක හරියට කරනවා වගෙ පේනවා. මෙ ගැන කතා කරන්න ප්ලීස් 🙏",Truth with Chamuditha,video_comment,Sinhala,VALID
LCC.EhwKGkNPZVVocW0wdVpZREZRX281d01kTTkwci1R,නෑමොලේ කට හරක් කටා වගේ😂😂😂😂😂,Sirasa News First,live_chat,Sinhala,VALID
LCC.EhwKGkNQajI0Tm0wdVpZREZleGpUQWdkcUdjWDl3,:face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes:,Ada Derana,live_chat,English,VALID
UgwBsG63kpOuPjgVOep4AaABAg,👌👌,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNKWDBqcHk1dVpZREZRVEl3Z1FkSTlZWjNB,නෑනෝ මට කට වහන්නලු කවුද කිවුව 👆,Hiru News,live_chat,Sinhala,VALID
Ugx79Smb3DolTPXn0DN4AaABAg.A_tCOfqDoGxA_tDk2BVuXF,"I think a personal highly good at marketing , managing social status , we call them as outgoing personality will not suits you. That's it.",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgxIa5LWqihGHdpRg3h4AaABAg.AZn2KGu6JB7AZoFnDH6pZ5,එහෙම කිසිම ජනමතයක් නෑ. මේක ප්‍රතිපත්ති ප්‍රකාශනෙත් නෑ වේදිකාවේ කියලත් නෑ. ජනතාව කිසිසේත්ම මේකට බලය දීල නෑ.,Ada Derana,video_comment,Sinhala,VALID
UgwWQvM1pvXsYUZQlSB4AaABAg,"But Tonight I'll be the Happiest Girl In the world, You see like it Doesn't matter....",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgyfwzKDJ8wvadJku3Z4AaABAg,අද කලිදු පුසා වගේ..😂😂,Ada Derana,video_comment,Sinhala,VALID
LCC.EhwKGkNKdUdpT0xZdUpZREZUQlBUQWdkTDdNRWdR,900000 LKR worth computer parts stolen by this thief . have arest warrant from courts. please share this with your friends and group's you will be rewarded .call moratuwa police,Hiru News,live_chat,English,VALID
UgxuzfZIGoc3pTIKaft4AaABAg,"❤ ❤ ❤ ❤
🎉 🎉 🎉 🎉",Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgxTqbFQTYsvyRvaFBp4AaABAg.A_k4Um-nLgmA_mOUl47s0Z,අනුරයා මෙි රට කාලා බීලා හොදි කරලා විනාශ කරලා නවතින්නේ තේරැම්  ගන්න බැරි නම් වැඩක් නෑ,Hiru News,video_comment,Sinhala,VALID
LCC.EhwKGkNNR1pqdlhkdVpZREZWYkh3Z1FkWHlZd3Z3,Pawu hlo aye kawadaawath shema karanta epa Hada,Sirasa News First,live_chat,Singlish,VALID
UgyAIheVPL5QG4bWdCx4AaABAg,"""නීතිය වනාහි පාලකයාගේ කැමැත්ත වේ""",Sirasa News First,video_comment,Sinhala,VALID
UgybTALLvPTd7dvwTZ94AaABAg.A_m-6dONhemA_mo0QRRGOR,Where is NPP government?,Sudaa Creation,video_comment,English,VALID
Ugz3u2_fTNaR9xlemix4AaABAg,අපි මාලිමාව බලයට පත් කලේ පවුලට ව්‍යද්‍ය වරයෙක් දෙනවා කිව්වා පවුල පිටින් සතියකට වරක් ච්ත්‍ර පටියක් බලන්න පුළුවන් තැනට ආර්ථිකයක්‌ හදනවා කිව්වා දැන් ගෙදර ටීවී එක දාගෙන චිත්‍ර පටියක් බලන්න බැරි තැනට පත් කරලා තියෙන්නේ,Sirasa News First,video_comment,Sinhala,VALID
UgymfNYOeuC3t1Tko0B4AaABAg.A_t4G6egwitA_tHhqddC2H,​@Peacemaker11011දැක්කද?,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
Ugwb_nGLITHn_eufcWZ4AaABAg.AZp-vwMSgAiAZuQ9aoduXM,THANKS FOR RESPONSE.,Sirasa News First,video_comment,English,VALID
UgxRqi4xWiH9r21nW7F4AaABAg,❤❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
UgzKZOV_nEuZppHF5I14AaABAg,දේ්වාලෙට මිනිස්සු දෙන සල්ලි අයිති එයාටලු 😅 මොඩ බැතිමත්හු හෙදට අහගනිල්ල😅😅,Truth with Chamuditha,video_comment,Sinhala,VALID
UgxgPfHGLn_X4nz-w294AaABAg,මාලිමාවට අපි දුන් ච්න්දය නැවත අපිට ඕනි.මුන් මේ අවුරුදු      2 තුල තුන් වේල කාපු අපිට කන්ඩත් නැති කරා.මුන්ට හෙන ගහනවා.,Ada Derana,video_comment,Sinhala,VALID
Ugw9q5Gu2b_UnFZPB614AaABAg,මීගමු බන්ධනාගාරයට කල් ඇතිව දැමිමනමි අදටත් හිර කාරයෝ සතුටින්  ප්‍රීතියෙන් ඉන්නවා. වචනෙන් දෙකෙන් ඩෑල් එක මගහැරලා යනවා ඇති.මෙ ගොනා අහුවූනා .,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugz8tnBYxkEBVnOOQsZ4AaABAg,😢 3:50,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugzkrc4KEwi_taXWajR4AaABAg,Npp jaya,Sudaa Creation,video_comment,Singlish,VALID
LCC.EhwKGkNQamJvYm0xdVpZREZVWER3Z1FkZjVvV3lR,LAL 🙋,Sirasa News First,live_chat,English,VALID
UgzqnSpiNC5q7F1PkGl4AaABAg,👍🏾👍🏾👍🏾👍🏾👍🏾🇱🇰♥️🇩🇪,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNPV1ZoWXUydVpZREZWZGhUQWdkSC1FMjF3,Janu 🙋✌️👍,Sirasa News First,live_chat,English,VALID
UgyBne_ikZSoQldjFH54AaABAg,❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
UgyaZgEJ0NAmJ9-sKpB4AaABAg.AZjKzevMj7nAZjLakLF0Nx,👍👍😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgxFJuDIusMXbwMGqSd4AaABAg.A_rQypVGL3KA_rV_xhXKfz,Who is Senali?,TV Derana,video_comment,English,VALID
UgzZu-w_l7mGm_egn714AaABAg,Boru keyanna epa,Truth with Chamuditha,video_comment,Singlish,VALID
UgwsPbXsi7traqi8SDl4AaABAg,ඔබතුමා අනර්ගයි ඇත්ත කථා කරනවා දිර්ගායුස ලැබේවා බුදුසරණයි,Ada Derana,video_comment,Sinhala,VALID
UgyacR6f8kA_inb0H7F4AaABAg,"Lahiru, one of your best shows! Thank you for bringing this to us.
People like stefani is a blessing to human exiatance. She brought one extreamly important fact about life. 
Intelligence and Wisdome are two complete different things. Intelligence may solve your problems. But wisdome gives you foresight to make sure you navigate through your problems. Everyone can ve intelligent. But very few can bring wisdome to light. She is one of them.",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgwMmxI0YSiMO1cDhvJ4AaABAg,Chithral maru❤❤,Ada Derana,video_comment,English,VALID
LCC.EhwKGkNKTFR4WTNMdXBZREZjMVFUQWdkcWdNVEVB,"BAHA BAHA MUN HADANNA BAHA APIRISUDUI ,",Ada Derana,live_chat,English,VALID
LCC.EhwKGkNNeXRnTDYzdVpZREZhZkJ3Z1FkOVMweVh3,"GANU DESHAPALANA YE MELO WASAK NAHA UNTA GEEANA WATUP WAKA IDAKA DENA BENEFITS APARADE , MUNWA NADATTHU KIRANA POW HARINI ME GANI AGAMATHI WADAK THIYENAWADA ? 22 GENAKAL GANI KATAK ARIYE N",Ada Derana,live_chat,Singlish,VALID
UgzLjSMtp4qI1M57sup4AaABAg.AZpo5aGsYsGAZpwHhRYIBN,පේමදාසට කියපන්,Ada Derana,video_comment,Sinhala,VALID
UgzVqJ04ZovEdWehjmx4AaABAg,මේ රටේ මහජනතාව මේ රජයට බලය දීලා තියෙන්නේ මේ ආණ්ඩුවට බලය දීලා තියෙන්නේ රටේ මිනිස්සුන්ගේ සුභ සිද්ධිය සඳහා එහෙම නැත්නම් තව මිනිස්සුන්ට විශ්වාසය තියෙන නිසා ඒ විශ්වාසය කඩ කරපු දවසට අපි ඒක බලා ගන්නම් නැතුව මේ නීතීඥ සමාගමට නැත්නම් නීතිඥ බිස්නස්කාරීන්ට ඕනේ විදිහට මේ රට කරන්නද කියන්නේ,Ada Derana,video_comment,Sinhala,VALID
Ugxe7PiSKAQFxLr-BgB4AaABAg,Anurayawa pannala daamuu,Hiru News,video_comment,Singlish,VALID
UgycLXrJPp8GDJmmg9d4AaABAg,නීතිය සැමට එකයි. (මං එප්පාවල දිසානායක.),Sudaa Creation,video_comment,Sinhala,VALID
UgzNEyUa2UELO1MBM-R4AaABAg,Letmali dan podi hinawak daala minissunwa andanda hadanawa,Ada Derana,video_comment,Singlish,VALID
UgyGl9UpYtv7_Tg1ugV4AaABAg,කැමති කෙනෙක්❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugy4zSTs-Xgu0vO-FTJ4AaABAg.AZom4WyDFCHAZor1zNqr2X,"Bopaget super jarawak paga la, me mokada dodawanne,",Sirasa News First,video_comment,Singlish,VALID
LCC.EhwKGkNNYXk3dmV3dVpZREZTakx3Z1FkcWNRVkxB,jdjdbdd,Ada Derana,live_chat,English,NOISE
Ugzhuk4KOFRQJ9DUigh4AaABAg,❤❤❤budusaranai,Ada Derana,video_comment,English,VALID
UgzPBODm5zB0DLUc-hN4AaABAg,Matanam..hituna...aya..hoda..lamyak❤,Hari TV - Lahiru Mudalige,video_comment,Singlish,VALID
Ugz8XEhYt6-LepN7A3Z4AaABAg,Love u akkiiiiiii🥺😘🤗❤️❤️❤️,Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgzPdPvUYBGgqHRwXKh4AaABAg,"Maithreeyagen katen balala eliyata panna, koodagodalu eyaata one",Hiru News,video_comment,Singlish,VALID
Ugz2vmrsdAj-ogBKMMl4AaABAg,Higher Hor Sir Colvin R de Silva,Ada Derana,video_comment,English,VALID
UgxH1H09kVoOuryxsf54AaABAg,😅😅🤮🤮,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNQdS0xZWlRdUpZREZUWTRyUVlkUVhzZWh3,අනෝ❤️,Hiru News,live_chat,Sinhala,NOISE
UgyEiPmm1aNUlXXb4eN4AaABAg,❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
Ugwb_nGLITHn_eufcWZ4AaABAg.AZp-vwMSgAiAZqFd6D8nPz,Is your mother is living?,Sirasa News First,video_comment,English,VALID
Ugyje_QCL4F4Kxg0-cN4AaABAg.AZtw8SBKpJvAZudB41Th9e,🐃,Swarnawahini,video_comment,Emoji_only,NOISE
LCC.EhwKGkNPdkc0SWVZdTVZREZiTGV3Z1FkeXdRVmhB,දන්නවා,Hiru News,live_chat,Sinhala,VALID
UgykKSAUVQdj1wgSZrp4AaABAg.A_6fdaKZHe-A_H65J3BPhI,උබ වගේ උන්ට තමා ඉතින් එහෙම පේන්නේ,Ada Derana,video_comment,Sinhala,VALID
UgxdicZxSS91dU9vUOF4AaABAg,අනුර කුමාර දිසානායක ගර්ජනාධිපතිතුමා ඇතුළු අග්‍රාමාත්‍යවරිය ඒවගේම දේශපාලන අධිකාරිය ගන්න තීන්දු තීරණ අපට විශ්වාසයි මහජනතාව වශයෙන් එක එක උඩුබුරන බල්ලන්ට උත්තර දෙන්න යන්න අවශ්‍ය නෑ යන මාර්ගයේ ප්‍රමාද වෙනවා මුන්ට ඕනේ මේ ආණ්ඩුව කරගෙන යන වැඩ බ්‍රේක් කරන්ඩ දවසකට හරි මුන්ට ඉරිසියායි යන මාර්ගය පැහැදිලි වෙනකොට මුන්ට ඉරිසියයි,Ada Derana,video_comment,Sinhala,VALID
Ugwlz8s6RoTuv3IKF2B4AaABAg,හිටප පර දේස පාලුවන් වග කීව යුතුයි මේ වාගේ සමාජයක් හදන්න උදව් කරපු එකට කුඩ්ඩන්ගෙන් යැපුනු එකටත්,Sudaa Creation,video_comment,Sinhala,VALID
UgzssAM6_gz4AHiVPIN4AaABAg,😂😂😂😂😂❤,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNQdXI5OHVydVpZREZZREN3Z1FkS19nekl3,77,Sirasa News First,live_chat,Emoji_only,NOISE
UgyMFqaXp6DtjGWjZGV4AaABAg,ජනජධිපති මන්දිර සියල්ල රජයට  ගන්න.,Sudaa Creation,video_comment,Sinhala,VALID
Ugw4WpQL7VRdJzpGASF4AaABAg.A_VQwBgxx0BA_Xv_EI7zh1,අනිවා,Truth with Chamuditha,video_comment,Sinhala,VALID
LCC.EhwKGkNLQzU0NFhmdVpZREZaSjdUQWdkMWlVeldn,සුනිල් අයියා පරිස්සමින් සතුටින් හැමදාම ඉන්න සුභ රාත්‍රියක් බුදු සරණයි 🙏,Hiru News,live_chat,Sinhala,VALID
Ugzhg8TldrErEsETAMJ4AaABAg,Police officers must wear glows when touching a packet suspecting it contains illegal drugs,Sirasa News First,video_comment,English,VALID
Ugz1OKZ1awW3WahF5Ip4AaABAg,Chamuduthaya me vishaya ethule bebek wag hena gon prasna ahannne,Truth with Chamuditha,video_comment,Singlish,VALID
UgyztzXYMrTwIWQYz5Z4AaABAg,එතුමියට නොසෑහෙන්න අපහස කරා ඒකාබද්ධෙ හොරුන්ගෙ යටත් වැසියො කවදාවත් ජනතාවගෙ දෙයක් හොරකම් කරලද කාටවත් කරදරයක් නැති මිනිස්සු,Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNJQ3pyTWVydVpZREZVekR3Z1FkZDlrQ1BB,රනිල් අනුර imf ඇමරිකා වැල් පාලම.සි්ංහලයව වද කරලා දෙමල ඊලම් හැදිම..imf ඇමරිකාව 90% දුප්පත් කලා..දවසෙ ආදායමට වඩා කන්න වියදම් යනවා...90% ක් ලංකාවෙ..රනිල් අනුර imf වැල් පාලම.අවුරුදු 70 බඩු මිලට= අවුරුදු 4,Sirasa News First,live_chat,Mixed,VALID
UgyoaoXkdRF1Ggzsx7p4AaABAg.A_Ijeg4qKd3A_KWmR0jOX8,"1.MAANAWA HIMIKAM YANNA
2.Minister meet wenna",Truth with Chamuditha,video_comment,English,VALID
UgzZB83cM90iIspMjC54AaABAg,දොලවත්ත මහතානෙනි ලාල් විජේනායක මහතා දිගුකලක් සිට දන්නා අයෙක් ලෙස ඔහු කිසිවිටක බොරු කියන අයෙක් නොවේ. තුට්ටු දෙකේ ලාල් ලට ඔහු කිසිවිට බිය නොවනු ඇත.,Ada Derana,video_comment,Sinhala,VALID
UgyLvFMzyQHfq0VpsEp4AaABAg,❤❤❤❤,TV Derana,video_comment,Emoji_only,NOISE
UgyyxZ7zeN3AB0ZDQYl4AaABAg,ස්ටෙෆනි ඔබතුමිය හැමටම කියාදුන් ඒ lesson eka ඉතාම අගය කරනවා thank you ❤️🌹❤️🌹❤️🌹 so much,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
UgydTgmZ4R9pnIGhv7x4AaABAg,❤❤❤❤❤❤❤❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgzASAQgTCJPQa4QjwN4AaABAg,බලං ගියාම බන්ධනාගාර ගතවෙන්නෙ ඔක්කොම අහිංසක මිනිස්සු,Truth with Chamuditha,video_comment,Sinhala,VALID
UgynyJ4c2TQrEAcAKqV4AaABAg,😊,Truth with Chamuditha,video_comment,Emoji_only,NOISE
LCC.EhwKGkNMZmlwdHJOdXBZREZaekc1d01kLWcwNmF3,ගනිවි,Ada Derana,live_chat,Sinhala,VALID
UgwnYrwIIhsjWKuQIYp4AaABAg,"මේ රට ඔයගොල්ලෝ හදන්න දෙන්නේ නැද්ද.දැන්.විජේදාසගේ පුතාත් හසුවුනානේද? ඔයගොල්ලෝ කටක්වත් ඇරියාද,නැහැ.මේ විරෝධය හරියට රට යන නිසානේද? ඇයි අත්දැකීම් තියන විනිසුරුවරුන්ගේ සේවය තව රටට.ඕනේ නැද්ද? මේ ඔයගොල්ලන්ගේ නායකයන්ට නඩු වැටෙන නිසානේද මේ අරගලය.මීට පෙර ආණ්ඩු වැරැදිකරනකොට ඔය සංගම්කොහේද හිටියේ.ඔය විරෝධය ඔයගොල්ලන්ගේ නායකයෝ සහ පාතාල.නායකයෝ බෙරාගෙන රට කුඩු,අයිස්,රටක් කරලා ඔයගොල්ලෝ සැප විඳින්නයි.මුන් මේවා.ඔයගොල්ලන්ට භයේ.අකුල.ගත්තොත් අපි පාරට බහිනවා අපිට ඕනේ නැහැ නිවට ආන්ඩුවක්.අපි ජනවරම දුන්නේ හොරුන්ට දඬුවම් කරන්නයි.",Ada Derana,video_comment,Sinhala,VALID
